Source ,Page number,Order,Week,Day,Type,Lexicality,Orthography,Phonology,Flag for Discussion,Notes,Mismatch with CMU Transcription,Coder(s)
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,worn,wɔɹn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,62/87,48,5,5,Rule example word,Word,swam,swæm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,62/86,48,5,5,Rule example word,Word,sweep,swip,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,sweet,swit,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,62/86,48,5,5,Rule example word,Word,swim,swɪm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,swum,swʌm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,62/86,48,5,5,Rule example word,Word,twig,twɪg,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,twin,twɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,waist,weɪst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,62/86,48,5,5,Rule example word,Word,went,wɛnt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,62/86,48,5,5,Rule example word,Word,west,wɛst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,twist,twɪst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,62,48,5,5,Rule example word,Word,weekend,wikɛnd,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,86,48,5,5,Rule example word,Word,cobweb,kɑbwɛb,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,49,6,1,Rule,GPC,ng,ŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,50,6,1,Rule example word,Word,bang,bæŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,gang,gæŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,gong,gɑŋ,,,1 - gɔŋ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,hang,hæŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,hung,hʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/89,50,6,1,Rule example word,Word,king,kɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/89,50,6,1,Rule example word,Word,long,lɑŋ,,,1 - lɔŋ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/89,50,6,1,Rule example word,Word,lung,lʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,rang,ɹæŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,50,6,1,Rule example word,Word,ring,ɹɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,50,6,1,Rule example word,Word,rung,ɹʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/89,50,6,1,Rule example word,Word,sang,sæŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,50,6,1,Rule example word,Word,sing,sɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,50,6,1,Rule example word,Word,song,sɑŋ,,,1 - sɔŋ,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,sung,sʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,63/88,50,6,1,Rule example word,Word,wing,wɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,zing,zɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,bring,bɹɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,cling,klɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,clung,klʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,sling,slɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,sting,stɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,stung,stʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,88,50,6,1,Rule example word,Word,swing,swɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,swung,swʌŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,spring,spɹɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,88,50,6,1,Rule example word,Word,string,stɹɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,63,50,6,1,Rule example word,Word,strong,stɹɑŋ,,,1 - stɹɔŋ,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,88,50,6,1,Rule example word,Word,freezing,fɹizɪŋ,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,88,50,6,1,Rule example word,Word,soaking,soʊkɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90,51,6,2,Rule,GPC,v,v,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90,52,6,2,Rule example word,Word,vain,veɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90+91,52,6,2,Rule example word,Word,van,væn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90+91,52,6,2,Rule example word,Word,vat,væt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90,52,6,2,Rule example word,Word,vet,vɛt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,64,52,6,2,Rule example word,Word,vent,vɛnt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90+91,52,6,2,Rule example word,Word,vest,vɛst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90,52,6,2,Rule example word,Word,vivid,vɪvɪd,,,1 - vɪvʌd,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,64/90,52,6,2,Rule example word,Word,invent,ɪnvɛnt,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,90,52,6,2,Rule example word,Word,seven,sɛvɛn,,,1 - sɛvʌn,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,90,52,6,2,Rule example word,Word,velvet,vɛlvət,,,1- vɛlvʌt,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,90,52,6,2,Rule example word,Word,caravan,kæɹəvæn,,,1- kæɹʌvæn,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,91,52,6,2,Rule example word,Word,vim,vɪm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/93,53,6,3,Rule,GPC,oo,ʊ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/93,53,6,3,Rule,GPC,oo,u,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/93,54,6,3,Rule example word,Word,book,bʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,cook,kʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/93,54,6,3,Rule example word,Word,foot,fʊt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,good,gʊd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,hook,hʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/93,54,6,3,Rule example word,Word,look,lʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,rook,ɹʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,took,tʊk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,wood,wʊd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,woof,wʊf,,,1 - wuf,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,wool,wʊl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,stood,stʊd,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,92,54,6,3,Rule example word,Word,hood,hʊd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,boo,bu,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,moo,mu,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,too,tu,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/93,54,6,3,Rule example word,Word,zoo,zu,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,boom,bum,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,boot,but,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,cool,kul,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,food,fud,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,hoop,hup,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,hoot,hut,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,mood,mud,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92+93,54,6,3,Rule example word,Word,moon,mun,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,noon,nun,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,pool,pul,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,roof,ɹuf,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,root,ɹut,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,93,54,6,3,Rule example word,Word,soon,sun,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,tool,tul,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,zoom,zum,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,bloom,blum,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,scoop,skup,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,spook,spuk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,65/92,54,6,3,Rule example word,Word,spoon,spun,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,65,54,6,3,Rule example word,Word,stool,stul,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,92,54,6,3,Rule example word,Word,toadstool,toʊdstul,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94,55,6,4,Rule,GPC,y,j,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94+95,56,6,4,Rule example word,Word,yak,jæk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94,56,6,4,Rule example word,Word,yam,jæm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94,56,6,4,Rule example word,Word,yap,jæp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,66,56,6,4,Rule example word,Word,yen,jɛn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94+95,56,6,4,Rule example word,Word,yes,jɛs,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94,56,6,4,Rule example word,Word,yet,jɛt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,66,56,6,4,Rule example word,Word,yum,jʌm,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,94+95,56,6,4,Rule example word,Word,yell,jɛl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94,56,6,4,Rule example word,Word,yuck,jʌk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,66/94+95,56,6,4,Rule example word,Word,yelp,jɛlp,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,94,56,6,4,Rule example word,Word,yank,jæŋk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,57,6,5,Rule,GPC,x,ks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,ox,ɑks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,6/797,58,6,5,Rule example word,Word,box,bɑks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,coax,koʊks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,fax,fæks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,58,6,5,Rule example word,Word,fix,fɪks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,58,6,5,Rule example word,Word,fox,fɑks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,hoax,hoʊks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,58,6,5,Rule example word,Word,mix,mɪks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,sax,sæks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/97,58,6,5,Rule example word,Word,six,sɪks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,tax,tæks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,58,6,5,Rule example word,Word,wax,wæks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,exit,ɛksɪt/ɛgzɪt,not sure which pronunciation is more common in NA English (dictionary.com and the CMU give both),,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,flex,flɛks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/97,58,6,5,Rule example word,Word,next,nɛkst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,58,6,5,Rule example word,Word,text,tɛkst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,boxing,bɑksɪŋ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,67/96,58,6,5,Rule example word,Word,sixteen,sɪkstin,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,67,58,6,5,Rule example word,Word,toolbox,tulbɑks,,,1 - tulbɔks,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,96,58,6,5,Rule example word,Word,expect,ɛkspɛkt,,,1 - ɪkspɛkt,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,96+97,58,6,5,Rule example word,Word,explain,ɛkspleɪn,,,1- ɪkspleɪn,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,96,58,6,5,Rule example word,Word,paintbox,peɪntbɑks,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,59,7,1,Rule,GPC,ch,tʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/99,60,7,1,Rule example word,Word,chain,tʃeɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,chat,tʃæt,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,cheek,tʃik,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,chin,tʃɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chip,tʃɪp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chop,tʃɑp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,coach,koʊtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,much,mʌtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,rich,ɹɪtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,such,sʌtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,torch,tɔɹtʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,check,tʃɛk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chess,tʃɛs,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chick,tʃɪk,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chill,tʃɪl,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,bench,bɛntʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/99,60,7,1,Rule example word,Word,bunch,bʌntʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chest,tʃɛst,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,chimp,tʃɪmp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/99,60,7,1,Rule example word,Word,lunch,lʌntʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,munch,mʌntʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,pinch,pɪntʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,68/98,60,7,1,Rule example word,Word,speech,spitʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,68,60,7,1,Rule example word,Word,drench,dʒɹɛntʃ,Exception that isn't mentioned as such,We've coded /tr/ and /dr/ word-initial clusters as affricates as this is how they are generally pronounced in NA English and there is some evidence that this may be relevant for children learning to spell ,1 - dɹɛntʃ,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,99,60,7,1,Rule example word,Word,chips,tʃɪps,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,99,60,7,1,Rule example word,Word,chops,tʃɑps,,,0,EA/HR/IC
The Phonics Handbook (in print letters): Section 2 Sound Sheets,99,60,7,1,Rule example word,Word,chimpanzee,tʃɪmpænzi,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,61,7,2,Rule,GPC,sh,ʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,ash,æʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,bash,bæʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,cash,kæʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,dish,dɪʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/101,62,7,2,Rule example word,Word,fish,fɪʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,hush,hʌʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,mash,mæʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,rash,ɹæʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,rush,ɹʌʃ,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shed,ʃɛd,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/101,62,7,2,Rule example word,Word,sheep,ʃip,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,sheet,ʃit,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shin,ʃɪn,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1/The Phonics Handbook (in print letters): Section 2 Sound Sheets,69/100,62,7,2,Rule example word,Word,ship,ʃɪp,,,0,EA/HR/IC
Jolly Phonics Teacher's Book: Student Book 1,69,62,7,2,Rule example word,Word,shoot,ʃut,,,0,EA/HR/IC
